success,sub_name,blocks,awareness,confidence,correct,time
1,RP,6,0,0,0,2
1,RP,6,0,1,0,1
0,RP,6,0,0,1,4
0,RP,6,0,0,0,3
0,RP,6,0,1,0,2
0,RP,6,0,0,0,1
0,RP,6,0,0,0,4
0,RP,6,0,1,0,3
0,RP,6,0,0,0,2
0,RP,6,0,1,1,1
0,RP,6,0,1,0,4
0,RP,6,0,0,0,3
0,RP,6,0,1,1,2
0,RP,6,0,0,1,1
1,RP,6,0,0,0,4
1,RP,6,0,1,1,3
1,RP,6,0,0,1,2
1,RP,6,0,1,0,1
0,RP,6,0,1,1,4
0,RP,6,0,0,1,3
0,RP,6,0,1,0,2
0,RP,6,0,0,0,1
1,RP,6,0,0,1,4
1,RP,6,0,1,0,3
1,RP,6,0,0,0,2
1,RP,6,0,1,0,1
1,RP,6,0,1,0,4
1,RP,6,0,0,0,3
1,RP,6,0,1,0,2
1,RP,6,0,1,1,1
1,RP,6,0,0,0,4
1,RP,6,0,1,0,3
1,RP,6,0,1,1,2
1,RP,6,0,1,0,1
1,RP,6,0,1,0,4
1,RP,6,0,1,1,3
1,RP,6,0,1,0,2
1,RP,6,0,1,1,1
0,RP,6,0,1,1,4
0,RP,6,0,1,0,3
0,RP,6,0,1,1,2
0,RP,6,0,0,1,1
0,RP,6,0,1,0,4
0,RP,6,0,1,1,3
0,RP,6,0,0,1,2
0,RP,6,0,0,0,1
0,RP,6,0,1,1,4
0,RP,6,0,0,1,3
0,RP,6,0,0,0,2
0,RP,6,0,0,1,1
0,RP,6,0,0,1,4
0,RP,6,0,0,0,3
0,RP,6,0,0,1,2
0,RP,6,0,0,1,1
0,RP,6,0,0,0,4
0,RP,6,0,0,1,3
0,RP,6,0,0,1,2
0,RP,6,0,0,0,1
0,RP,6,0,0,1,4
0,RP,6,0,0,1,3
0,RP,6,0,0,0,2
0,RP,6,0,1,0,1
0,RP,6,0,0,1,4
0,RP,6,0,0,0,3
0,RP,6,0,1,0,2
0,RP,6,0,0,0,1
0,RP,6,0,0,0,4
0,RP,6,0,1,0,3
0,RP,6,0,0,0,2
0,RP,6,0,1,1,1
0,RP,6,0,1,0,4
0,RP,6,0,0,0,3
0,RP,6,0,1,1,2
0,RP,6,0,0,0,1
1,RP,6,0,0,0,4
1,RP,6,0,1,1,3
1,RP,6,0,0,0,2
1,RP,6,0,1,1,1
0,RP,6,0,1,1,4
0,RP,6,0,0,0,3
0,RP,6,0,1,1,2
0,RP,6,0,1,0,1
1,RP,6,0,0,0,4
1,RP,6,0,1,1,3
1,RP,6,0,1,0,2
1,RP,6,0,1,0,1
1,RP,6,0,1,1,4
1,RP,6,0,1,0,3
1,RP,6,0,1,0,2
1,RP,6,0,0,1,1
1,RP,6,0,1,0,4
1,RP,6,0,1,0,3
1,RP,6,0,0,1,2
1,RP,6,0,1,1,1
0,RP,6,0,1,0,4
0,RP,6,0,0,1,3
0,RP,6,0,1,1,2
0,RP,6,0,0,1,1
0,RP,6,0,0,1,4
0,RP,6,0,1,1,3
0,RP,6,0,0,1,2
0,RP,6,0,0,1,1
0,RP,6,0,1,1,4
0,RP,6,0,0,1,3
0,RP,6,0,0,1,2
0,RP,6,0,0,0,1
1,RP,7,0,0,0,4
1,RP,7,0,1,1,3
1,RP,7,0,1,1,2
1,RP,7,0,1,1,1
0,RP,7,0,1,1,4
0,RP,7,0,1,1,3
0,RP,7,0,1,1,2
0,RP,7,0,0,0,1
0,RP,7,0,1,1,4
0,RP,7,0,1,1,3
0,RP,7,0,0,0,2
0,RP,7,0,1,0,1
0,RP,7,0,1,1,4
0,RP,7,0,0,0,3
0,RP,7,0,1,0,2
0,RP,7,0,0,0,1
0,RP,7,0,0,0,4
0,RP,7,0,1,0,3
0,RP,7,0,0,0,2
0,RP,7,0,1,0,1
1,RP,7,0,1,0,4
1,RP,7,0,0,0,3
1,RP,7,0,1,0,2
1,RP,7,0,1,0,1
1,RP,7,0,0,0,4
1,RP,7,0,1,0,3
1,RP,7,0,1,0,2
1,RP,7,0,0,1,1
1,RP,7,0,1,0,4
1,RP,7,0,1,0,3
1,RP,7,0,0,1,2
1,RP,7,0,1,1,1
0,RP,7,0,1,0,4
0,RP,7,0,0,1,3
0,RP,7,0,1,1,2
0,RP,7,0,1,1,1
0,RP,7,0,0,1,4
0,RP,7,0,1,1,3
0,RP,7,0,1,1,2
0,RP,7,0,1,1,1
0,RP,7,0,1,1,4
0,RP,7,0,1,1,3
0,RP,7,0,1,1,2
0,RP,7,0,0,0,1
0,RP,7,0,1,1,4
0,RP,7,0,1,1,3
0,RP,7,0,0,0,2
0,RP,7,0,1,1,1
0,RP,7,0,1,1,4
0,RP,7,0,0,0,3
0,RP,7,0,1,1,2
0,RP,7,0,0,0,1
0,RP,7,0,0,0,4
0,RP,7,0,1,1,3
0,RP,7,0,0,0,2
0,RP,7,0,0,1,1
0,RP,7,0,1,1,4
0,RP,7,0,0,0,3
0,RP,7,0,0,1,2
0,RP,7,0,0,1,1
1,RP,7,0,0,0,4
1,RP,7,0,0,1,3
1,RP,7,0,0,1,2
1,RP,7,0,1,1,1
0,RP,7,0,0,1,4
0,RP,7,0,0,1,3
0,RP,7,0,1,1,2
0,RP,7,0,0,0,1
0,RP,7,0,0,1,4
0,RP,7,0,1,1,3
0,RP,7,0,0,0,2
0,RP,7,1,1,0,1
1,RP,7,0,1,1,4
1,RP,7,0,0,0,3
1,RP,7,1,1,0,2
1,RP,7,0,1,0,1
0,RP,7,0,0,0,4
0,RP,7,1,1,0,3
0,RP,7,0,1,0,2
0,RP,7,0,0,1,1
0,RP,7,1,1,0,4
0,RP,7,0,1,0,3
0,RP,7,0,0,1,2
0,RP,7,0,0,0,1
0,RP,7,0,1,0,4
0,RP,7,0,0,1,3
0,RP,7,0,0,0,2
0,RP,7,0,0,1,1
0,RP,7,0,0,1,4
0,RP,7,0,0,0,3
0,RP,7,0,0,1,2
0,RP,7,0,0,1,1
0,RP,7,0,0,0,4
0,RP,7,0,0,1,3
0,RP,7,0,0,1,2
0,RP,7,0,0,1,1
0,RP,7,0,0,1,4
0,RP,7,0,0,1,3
0,RP,7,0,0,1,2
0,RP,7,0,0,1,1
0,RP,7,0,0,1,4
0,RP,7,0,0,1,3
0,RP,7,0,0,1,2
0,RP,7,0,1,0,1
0,RP,7,0,0,1,4
0,RP,7,0,0,1,3
0,RP,7,0,1,0,2
0,RP,7,0,1,0,1
0,RP,7,0,0,1,4
0,RP,7,0,1,0,3
0,RP,7,0,1,0,2
0,RP,7,0,0,1,1
0,RP,7,0,1,0,4
0,RP,7,0,1,0,3
0,RP,7,0,0,1,2
0,RP,7,0,1,1,1
0,RP,7,0,1,0,4
0,RP,7,0,0,1,3
0,RP,7,0,1,1,2
0,RP,7,0,0,1,1
1,RP,7,0,0,1,4
1,RP,7,0,1,1,3
1,RP,7,0,0,1,2
1,RP,7,0,1,1,1
1,RP,7,0,1,1,4
1,RP,7,0,0,1,3
1,RP,7,0,1,1,2
1,RP,7,0,1,1,1
0,RP,7,0,0,1,4
0,RP,7,0,1,1,3
0,RP,7,0,1,1,2
0,RP,7,0,1,1,1
0,RP,7,0,1,1,4
0,RP,7,0,1,1,3
0,RP,7,0,1,1,2
0,RP,7,0,1,0,1
0,RP,7,0,1,1,4
0,RP,7,0,1,1,3
0,RP,7,0,1,0,2
0,RP,7,1,0,0,1
0,RP,7,0,1,1,4
0,RP,7,0,1,0,3
0,RP,7,1,0,0,2
0,RP,7,0,0,1,1
0,RP,7,0,1,0,4
0,RP,7,1,0,0,3
0,RP,7,0,0,1,2
0,RP,7,0,0,1,1
0,RP,7,1,0,0,4
0,RP,7,0,0,1,3
0,RP,7,0,0,1,2
0,RP,7,0,0,0,1
0,RP,7,0,0,1,4
0,RP,7,0,0,1,3
0,RP,7,0,0,0,2
0,RP,7,0,0,0,1
1,RP,7,0,0,1,4
1,RP,7,0,0,0,3
1,RP,7,0,0,0,2
1,RP,7,0,1,0,1
1,RP,7,0,0,0,4
1,RP,7,0,0,0,3
1,RP,7,0,1,0,2
1,RP,7,0,1,0,1
0,RP,7,0,0,0,4
0,RP,7,0,1,0,3
0,RP,7,0,1,0,2
0,RP,7,0,0,1,1
0,RP,7,0,1,0,4
0,RP,7,0,1,0,3
0,RP,7,0,0,1,2
0,RP,7,0,1,0,1
1,RP,7,0,1,0,4
1,RP,7,0,0,1,3
1,RP,7,0,1,0,2
1,RP,7,0,1,1,1
0,RP,7,0,0,1,4
0,RP,7,0,1,0,3
0,RP,7,0,1,1,2
0,RP,7,0,1,1,1
0,RP,7,0,1,0,4
0,RP,7,0,1,1,3
0,RP,7,0,1,1,2
0,RP,7,0,1,0,1
1,RP,8,0,0,0,4
1,RP,8,1,1,0,3
1,RP,8,0,1,1,2
1,RP,8,1,1,1,1
1,RP,8,1,1,0,4
1,RP,8,0,1,1,3
1,RP,8,1,1,1,2
1,RP,8,0,0,1,1
0,RP,8,0,1,1,4
0,RP,8,1,1,1,3
0,RP,8,0,0,1,2
0,RP,8,0,0,1,1
1,RP,8,1,1,1,4
1,RP,8,0,0,1,3
1,RP,8,0,0,1,2
1,RP,8,1,1,0,1
1,RP,8,0,0,1,4
1,RP,8,0,0,1,3
1,RP,8,1,1,0,2
1,RP,8,1,1,1,1
1,RP,8,0,0,1,4
1,RP,8,1,1,0,3
1,RP,8,1,1,1,2
1,RP,8,0,0,1,1
0,RP,8,1,1,0,4
0,RP,8,1,1,1,3
0,RP,8,0,0,1,2
0,RP,8,0,1,1,1
1,RP,8,1,1,1,4
1,RP,8,0,0,1,3
1,RP,8,0,1,1,2
1,RP,8,1,1,0,1
1,RP,8,0,0,1,4
1,RP,8,0,1,1,3
1,RP,8,1,1,0,2
1,RP,8,0,1,0,1
1,RP,8,0,1,1,4
1,RP,8,1,1,0,3
1,RP,8,0,1,0,2
1,RP,8,1,1,1,1
1,RP,8,1,1,0,4
1,RP,8,0,1,0,3
1,RP,8,1,1,1,2
1,RP,8,0,0,0,1
1,RP,8,0,1,0,4
1,RP,8,1,1,1,3
1,RP,8,0,0,0,2
1,RP,8,0,1,1,1
1,RP,8,1,1,1,4
1,RP,8,0,0,0,3
1,RP,8,0,1,1,2
1,RP,8,0,1,1,1
0,RP,8,0,0,0,4
0,RP,8,0,1,1,3
0,RP,8,0,1,1,2
0,RP,8,0,0,0,1
0,RP,8,0,1,1,4
0,RP,8,0,1,1,3
0,RP,8,0,0,0,2
0,RP,8,0,0,0,1
1,RP,8,0,1,1,4
1,RP,8,0,0,0,3
1,RP,8,0,0,0,2
1,RP,8,0,1,0,1
1,RP,8,0,0,0,4
1,RP,8,0,0,0,3
1,RP,8,0,1,0,2
1,RP,8,0,0,0,1
0,RP,8,0,0,0,4
0,RP,8,0,1,0,3
0,RP,8,0,0,0,2
0,RP,8,0,0,1,1
0,RP,8,0,1,0,4
0,RP,8,0,0,0,3
0,RP,8,0,0,1,2
0,RP,8,0,1,1,1
0,RP,8,0,0,0,4
0,RP,8,0,0,1,3
0,RP,8,0,1,1,2
0,RP,8,0,0,1,1
0,RP,8,0,0,1,4
0,RP,8,0,1,1,3
0,RP,8,0,0,1,2
0,RP,8,0,0,0,1
0,RP,8,0,1,1,4
0,RP,8,0,0,1,3
0,RP,8,0,0,0,2
0,RP,8,0,0,0,1
0,RP,8,0,0,1,4
0,RP,8,0,0,0,3
0,RP,8,0,0,0,2
0,RP,8,0,1,0,1
1,RP,8,0,0,0,4
1,RP,8,0,0,0,3
1,RP,8,0,1,0,2
1,RP,8,0,1,0,1
1,RP,8,0,0,0,4
1,RP,8,0,1,0,3
1,RP,8,0,1,0,2
1,RP,8,0,0,0,1
0,RP,8,0,1,0,4
0,RP,8,0,1,0,3
0,RP,8,0,0,0,2
0,RP,8,0,1,0,1
1,RP,8,0,1,0,4
1,RP,8,0,0,0,3
1,RP,8,0,1,0,2
1,RP,8,0,1,0,1
1,RP,8,0,0,0,4
1,RP,8,0,1,0,3
1,RP,8,0,1,0,2
1,RP,8,0,0,1,1
1,RP,8,0,1,0,4
1,RP,8,0,1,0,3
1,RP,8,0,0,1,2
1,RP,8,0,1,1,1
0,RP,8,0,1,0,4
0,RP,8,0,0,1,3
0,RP,8,0,1,1,2
0,RP,8,0,0,0,1
0,RP,8,0,0,1,4
0,RP,8,0,1,1,3
0,RP,8,0,0,0,2
0,RP,8,0,1,1,1
0,RP,8,0,1,1,4
0,RP,8,0,0,0,3
0,RP,8,0,1,1,2
0,RP,8,0,0,1,1
0,RP,8,0,0,0,4
0,RP,8,0,1,1,3
0,RP,8,0,0,1,2
0,RP,8,0,0,0,1
0,RP,8,0,1,1,4
0,RP,8,0,0,1,3
0,RP,8,0,0,0,2
0,RP,8,0,1,0,1
1,RP,8,0,0,1,4
1,RP,8,0,0,0,3
1,RP,8,0,1,0,2
1,RP,8,0,1,1,1
1,RP,8,0,0,0,4
1,RP,8,0,1,0,3
1,RP,8,0,1,1,2
1,RP,8,0,1,1,1
1,RP,8,0,1,0,4
1,RP,8,0,1,1,3
1,RP,8,0,1,1,2
1,RP,8,0,0,1,1
0,RP,8,0,1,1,4
0,RP,8,0,1,1,3
0,RP,8,0,0,1,2
0,RP,8,0,0,1,1
0,RP,8,0,1,1,4
0,RP,8,0,0,1,3
0,RP,8,0,0,1,2
0,RP,8,0,1,1,1
1,RP,8,0,0,1,4
1,RP,8,0,0,1,3
1,RP,8,0,1,1,2
1,RP,8,0,1,1,1
1,RP,8,0,0,1,4
1,RP,8,0,1,1,3
1,RP,8,0,1,1,2
1,RP,8,0,1,0,1
1,RP,8,0,1,1,4
1,RP,8,0,1,1,3
1,RP,8,0,1,0,2
1,RP,8,0,1,0,1
1,RP,8,0,1,1,4
1,RP,8,0,1,0,3
1,RP,8,0,1,0,2
1,RP,8,0,1,1,1
0,RP,8,0,1,0,4
0,RP,8,0,1,0,3
0,RP,8,0,1,1,2
0,RP,8,0,0,0,1
0,RP,8,0,1,0,4
0,RP,8,0,1,1,3
0,RP,8,0,0,0,2
0,RP,8,0,0,1,1
0,RP,8,0,1,1,4
0,RP,8,0,0,0,3
0,RP,8,0,0,1,2
0,RP,8,0,1,1,1
0,RP,9,0,1,0,4
0,RP,9,0,0,0,3
0,RP,9,0,1,1,2
0,RP,9,0,1,1,1
0,RP,9,0,0,0,4
0,RP,9,0,1,1,3
0,RP,9,0,1,1,2
0,RP,9,0,0,1,1
0,RP,9,0,1,1,4
0,RP,9,0,1,1,3
0,RP,9,0,0,1,2
0,RP,9,0,1,0,1
1,RP,9,0,1,1,4
1,RP,9,0,0,1,3
1,RP,9,0,1,0,2
1,RP,9,1,1,0,1
0,RP,9,0,0,1,4
0,RP,9,0,1,0,3
0,RP,9,1,1,0,2
0,RP,9,0,1,1,1
1,RP,9,0,1,0,4
1,RP,9,1,1,0,3
1,RP,9,0,1,1,2
1,RP,9,0,1,1,1
1,RP,9,1,1,0,4
1,RP,9,0,1,1,3
1,RP,9,0,1,1,2
1,RP,9,0,0,0,1
1,RP,9,0,1,1,4
1,RP,9,0,1,1,3
1,RP,9,0,0,0,2
1,RP,9,0,1,0,1
0,RP,9,0,1,1,4
0,RP,9,0,0,0,3
0,RP,9,0,1,0,2
0,RP,9,0,1,1,1
0,RP,9,0,0,0,4
0,RP,9,0,1,0,3
0,RP,9,0,1,1,2
0,RP,9,1,0,1,1
0,RP,9,0,1,0,4
0,RP,9,0,1,1,3
0,RP,9,1,0,1,2
0,RP,9,0,0,1,1
0,RP,9,0,1,1,4
0,RP,9,1,0,1,3
0,RP,9,0,0,1,2
0,RP,9,0,1,0,1
0,RP,9,1,0,1,4
0,RP,9,0,0,1,3
0,RP,9,0,1,0,2
0,RP,9,0,0,1,1
1,RP,9,0,0,1,4
1,RP,9,0,1,0,3
1,RP,9,0,0,1,2
1,RP,9,0,1,0,1
0,RP,9,0,1,0,4
0,RP,9,0,0,1,3
0,RP,9,0,1,0,2
0,RP,9,0,1,0,1
1,RP,9,0,0,1,4
1,RP,9,0,1,0,3
1,RP,9,0,1,0,2
1,RP,9,0,1,1,1
1,RP,9,0,1,0,4
1,RP,9,0,1,0,3
1,RP,9,0,1,1,2
1,RP,9,0,0,1,1
0,RP,9,0,1,0,4
0,RP,9,0,1,1,3
0,RP,9,0,0,1,2
0,RP,9,0,0,1,1
0,RP,9,0,1,1,4
0,RP,9,0,0,1,3
0,RP,9,0,0,1,2
0,RP,9,1,1,1,1
0,RP,9,0,0,1,4
0,RP,9,0,0,1,3
0,RP,9,1,1,1,2
0,RP,9,0,1,0,1
0,RP,9,0,0,1,4
0,RP,9,1,1,1,3
0,RP,9,0,1,0,2
0,RP,9,0,0,1,1
0,RP,9,1,1,1,4
0,RP,9,0,1,0,3
0,RP,9,0,0,1,2
0,RP,9,0,0,1,1
0,RP,9,0,1,0,4
0,RP,9,0,0,1,3
0,RP,9,0,0,1,2
0,RP,9,0,0,1,1
1,RP,9,0,0,1,4
1,RP,9,0,0,1,3
1,RP,9,0,0,1,2
1,RP,9,0,0,0,1
1,RP,9,0,0,1,4
1,RP,9,0,0,1,3
1,RP,9,0,0,0,2
1,RP,9,0,1,1,1
1,RP,9,0,0,1,4
1,RP,9,0,0,0,3
1,RP,9,0,1,1,2
1,RP,9,0,1,1,1
1,RP,9,0,0,0,4
1,RP,9,0,1,1,3
1,RP,9,0,1,1,2
1,RP,9,0,0,1,1
0,RP,9,0,1,1,4
0,RP,9,0,1,1,3
0,RP,9,0,0,1,2
0,RP,9,0,0,0,1
0,RP,9,0,1,1,4
0,RP,9,0,0,1,3
0,RP,9,0,0,0,2
0,RP,9,0,0,1,1
0,RP,9,0,0,1,4
0,RP,9,0,0,0,3
0,RP,9,0,0,1,2
0,RP,9,0,0,0,1
0,RP,9,0,0,0,4
0,RP,9,0,0,1,3
0,RP,9,0,0,0,2
0,RP,9,0,0,1,1
0,RP,9,0,0,1,4
0,RP,9,0,0,0,3
0,RP,9,0,0,1,2
0,RP,9,0,1,1,1
0,RP,9,0,0,0,4
0,RP,9,0,0,1,3
0,RP,9,0,1,1,2
0,RP,9,0,0,0,1
0,RP,9,0,0,1,4
0,RP,9,0,1,1,3
0,RP,9,0,0,0,2
0,RP,9,0,1,0,1
0,RP,9,0,1,1,4
0,RP,9,0,0,0,3
0,RP,9,0,1,0,2
0,RP,9,0,1,1,1
1,RP,9,0,0,0,4
1,RP,9,0,1,0,3
1,RP,9,0,1,1,2
1,RP,9,0,1,1,1
1,RP,9,0,1,0,4
1,RP,9,0,1,1,3
1,RP,9,0,1,1,2
1,RP,9,0,0,0,1
1,RP,9,0,1,1,4
1,RP,9,0,1,1,3
1,RP,9,0,0,0,2
1,RP,9,0,0,0,1
1,RP,9,0,1,1,4
1,RP,9,0,0,0,3
1,RP,9,0,0,0,2
1,RP,9,0,1,1,1
0,RP,9,0,0,0,4
0,RP,9,0,0,0,3
0,RP,9,0,1,1,2
0,RP,9,0,0,1,1
0,RP,9,0,0,0,4
0,RP,9,0,1,1,3
0,RP,9,0,0,1,2
0,RP,9,0,0,1,1
0,RP,9,0,1,1,4
0,RP,9,0,0,1,3
0,RP,9,0,0,1,2
0,RP,9,0,0,1,1
0,RP,9,0,0,1,4
0,RP,9,0,0,1,3
0,RP,9,0,0,1,2
0,RP,9,0,0,0,1
0,RP,9,0,0,1,4
0,RP,9,0,0,1,3
0,RP,9,0,0,0,2
0,RP,9,0,1,1,1
1,RP,9,0,0,1,4
1,RP,9,0,0,0,3
1,RP,9,0,1,1,2
1,RP,9,0,1,0,1
1,RP,9,0,0,0,4
1,RP,9,0,1,1,3
1,RP,9,0,1,0,2
1,RP,9,0,0,1,1
0,RP,10,0,0,0,4
0,RP,10,0,0,1,3
0,RP,10,0,0,1,2
0,RP,10,0,0,0,1
0,RP,10,0,0,1,4
0,RP,10,0,0,1,3
0,RP,10,0,0,0,2
0,RP,10,0,1,0,1
0,RP,10,0,0,1,4
0,RP,10,0,0,0,3
0,RP,10,0,1,0,2
0,RP,10,0,0,0,1
0,RP,10,0,0,0,4
0,RP,10,0,1,0,3
0,RP,10,0,0,0,2
0,RP,10,0,0,0,1
0,RP,10,0,1,0,4
0,RP,10,0,0,0,3
0,RP,10,0,0,0,2
0,RP,10,0,0,0,1
1,RP,10,0,0,0,4
1,RP,10,0,0,0,3
1,RP,10,0,0,0,2
1,RP,10,0,1,0,1
1,RP,10,0,0,0,4
1,RP,10,0,0,0,3
1,RP,10,0,1,0,2
1,RP,10,0,1,1,1
1,RP,10,0,0,0,4
1,RP,10,0,1,0,3
1,RP,10,0,1,1,2
1,RP,10,0,1,0,1
0,RP,10,0,1,0,4
0,RP,10,0,1,1,3
0,RP,10,0,1,0,2
0,RP,10,0,0,1,1
0,RP,10,0,1,1,4
0,RP,10,0,1,0,3
0,RP,10,0,0,1,2
0,RP,10,0,0,1,1
0,RP,10,0,1,0,4
0,RP,10,0,0,1,3
0,RP,10,0,0,1,2
0,RP,10,0,0,1,1
0,RP,10,0,0,1,4
0,RP,10,0,0,1,3
0,RP,10,0,0,1,2
0,RP,10,0,1,1,1
0,RP,10,0,0,1,4
0,RP,10,0,0,1,3
0,RP,10,0,1,1,2
0,RP,10,0,1,1,1
0,RP,10,0,0,1,4
0,RP,10,0,1,1,3
0,RP,10,0,1,1,2
0,RP,10,0,0,0,1
0,RP,10,0,1,1,4
0,RP,10,0,1,1,3
0,RP,10,0,0,0,2
0,RP,10,0,1,1,1
1,RP,10,0,1,1,4
1,RP,10,0,0,0,3
1,RP,10,0,1,1,2
1,RP,10,0,1,1,1
1,RP,10,0,0,0,4
1,RP,10,0,1,1,3
1,RP,10,0,1,1,2
1,RP,10,0,0,0,1
1,RP,10,0,1,1,4
1,RP,10,0,1,1,3
1,RP,10,0,0,0,2
1,RP,10,0,1,0,1
0,RP,10,0,1,1,4
0,RP,10,0,0,0,3
0,RP,10,0,1,0,2
0,RP,10,0,0,1,1
0,RP,10,0,0,0,4
0,RP,10,0,1,0,3
0,RP,10,0,0,1,2
0,RP,10,0,0,0,1
0,RP,10,0,1,0,4
0,RP,10,0,0,1,3
0,RP,10,0,0,0,2
0,RP,10,0,1,1,1
1,RP,10,0,0,1,4
1,RP,10,0,0,0,3
1,RP,10,0,1,1,2
1,RP,10,0,0,1,1
0,RP,10,0,0,0,4
0,RP,10,0,1,1,3
0,RP,10,0,0,1,2
0,RP,10,0,1,0,1
1,RP,10,0,1,1,4
1,RP,10,0,0,1,3
1,RP,10,0,1,0,2
1,RP,10,0,0,1,1
1,RP,10,0,0,1,4
1,RP,10,0,1,0,3
1,RP,10,0,0,1,2
1,RP,10,0,1,1,1
0,RP,10,0,1,0,4
0,RP,10,0,0,1,3
0,RP,10,0,1,1,2
0,RP,10,0,0,0,1
1,RP,10,0,0,1,4
1,RP,10,0,1,1,3
1,RP,10,0,0,0,2
1,RP,10,0,1,1,1
1,RP,10,0,1,1,4
1,RP,10,0,0,0,3
1,RP,10,0,1,1,2
1,RP,10,0,0,0,1
0,RP,10,0,0,0,4
0,RP,10,0,1,1,3
0,RP,10,0,0,0,2
0,RP,10,0,0,0,1
0,RP,10,0,1,1,4
0,RP,10,0,0,0,3
0,RP,10,0,0,0,2
0,RP,10,0,0,1,1
1,RP,10,0,0,0,4
1,RP,10,0,0,0,3
1,RP,10,0,0,1,2
1,RP,10,0,1,1,1
0,RP,10,0,0,0,4
0,RP,10,0,0,1,3
0,RP,10,0,1,1,2
0,RP,10,0,1,0,1
1,RP,10,0,0,1,4
1,RP,10,0,1,1,3
1,RP,10,0,1,0,2
1,RP,10,0,1,0,1
1,RP,10,0,1,1,4
1,RP,10,0,1,0,3
1,RP,10,0,1,0,2
1,RP,10,0,1,1,1
1,RP,10,0,1,0,4
1,RP,10,0,1,0,3
1,RP,10,0,1,1,2
1,RP,10,0,0,1,1
1,RP,10,0,1,0,4
1,RP,10,0,1,1,3
1,RP,10,0,0,1,2
1,RP,10,0,0,0,1
0,RP,10,0,1,1,4
0,RP,10,0,0,1,3
0,RP,10,0,0,0,2
0,RP,10,0,0,1,1
0,RP,10,0,0,1,4
0,RP,10,0,0,0,3
0,RP,10,0,0,1,2
0,RP,10,0,0,0,1
0,RP,10,0,0,0,4
0,RP,10,0,0,1,3
0,RP,10,0,0,0,2
0,RP,10,0,0,0,1
0,RP,10,0,0,1,4
0,RP,10,0,0,0,3
0,RP,10,0,0,0,2
0,RP,10,0,1,0,1
0,RP,10,0,0,0,4
0,RP,10,0,0,0,3
0,RP,10,0,1,0,2
0,RP,10,0,0,1,1
0,RP,10,0,0,0,4
0,RP,10,0,1,0,3
0,RP,10,0,0,1,2
0,RP,10,0,0,1,1
0,RP,10,0,1,0,4
0,RP,10,0,0,1,3
0,RP,10,0,0,1,2
0,RP,10,0,1,1,1
0,RP,10,0,0,1,4
0,RP,10,0,0,1,3
0,RP,10,0,1,1,2
0,RP,10,0,1,1,1
1,RP,10,0,0,1,4
1,RP,10,0,1,1,3
1,RP,10,0,1,1,2
1,RP,10,0,1,1,1
1,RP,10,0,1,1,4
1,RP,10,0,1,1,3
1,RP,10,0,1,1,2
1,RP,10,0,1,1,1
1,RP,11,0,1,1,4
1,RP,11,0,0,1,3
1,RP,11,0,0,1,2
1,RP,11,0,1,1,1
1,RP,11,0,0,1,4
1,RP,11,0,0,1,3
1,RP,11,0,1,1,2
1,RP,11,0,1,0,1
0,RP,11,0,0,1,4
0,RP,11,0,1,1,3
0,RP,11,0,1,0,2
0,RP,11,0,1,1,1
1,RP,11,0,1,1,4
1,RP,11,0,1,0,3
1,RP,11,0,1,1,2
1,RP,11,0,1,0,1
1,RP,11,0,1,0,4
1,RP,11,0,1,1,3
1,RP,11,0,1,0,2
1,RP,11,0,1,1,1
0,RP,11,0,1,1,4
0,RP,11,0,1,0,3
0,RP,11,0,1,1,2
0,RP,11,0,1,0,1
0,RP,11,0,1,0,4
0,RP,11,0,1,1,3
0,RP,11,0,1,0,2
0,RP,11,0,1,0,1
0,RP,11,0,1,1,4
0,RP,11,0,1,0,3
0,RP,11,0,1,0,2
0,RP,11,0,1,0,1
0,RP,11,0,1,0,4
0,RP,11,0,1,0,3
0,RP,11,0,1,0,2
0,RP,11,0,1,1,1
0,RP,11,0,1,0,4
0,RP,11,0,1,0,3
0,RP,11,0,1,1,2
0,RP,11,0,0,1,1
0,RP,11,0,1,0,4
0,RP,11,0,1,1,3
0,RP,11,0,0,1,2
0,RP,11,0,1,0,1
0,RP,11,0,1,1,4
0,RP,11,0,0,1,3
0,RP,11,0,1,0,2
0,RP,11,0,1,0,1
1,RP,11,0,0,1,4
1,RP,11,0,1,0,3
1,RP,11,0,1,0,2
1,RP,11,0,1,1,1
0,RP,11,0,1,0,4
0,RP,11,0,1,0,3
0,RP,11,0,1,1,2
0,RP,11,0,0,0,1
0,RP,11,0,1,0,4
0,RP,11,0,1,1,3
0,RP,11,0,0,0,2
0,RP,11,0,0,1,1
1,RP,11,0,1,1,4
1,RP,11,0,0,0,3
1,RP,11,0,0,1,2
1,RP,11,0,1,1,1
1,RP,11,0,0,0,4
1,RP,11,0,0,1,3
1,RP,11,0,1,1,2
1,RP,11,0,1,1,1
1,RP,11,0,0,1,4
1,RP,11,0,1,1,3
1,RP,11,0,1,1,2
1,RP,11,0,1,1,1
1,RP,11,0,1,1,4
1,RP,11,0,1,1,3
1,RP,11,0,1,1,2
1,RP,11,0,1,0,1
1,RP,11,0,1,1,4
1,RP,11,0,1,1,3
1,RP,11,0,1,0,2
1,RP,11,0,1,0,1
0,RP,11,0,1,1,4
0,RP,11,0,1,0,3
0,RP,11,0,1,0,2
0,RP,11,0,1,1,1
0,RP,11,0,1,0,4
0,RP,11,0,1,0,3
0,RP,11,0,1,1,2
0,RP,11,0,1,0,1
0,RP,11,0,1,0,4
