awareness_4,awareness_3,awareness_2,awareness_1,confidence_4,confidence_3,confidence_2,confidence_1,correct_4,correct_3,correct_2,correct_1,attention,sub_name,blocks
1,0,1,1,1,0,1,1,1,1,1,1,1,OE,5
0,1,1,1,0,1,1,0,1,1,1,1,1,OE,5
1,1,1,1,1,1,0,0,1,1,1,1,1,OE,5
1,1,1,1,1,0,0,0,1,1,1,1,1,OE,5
1,1,1,1,0,0,0,1,1,1,1,1,1,OE,5
1,1,1,1,0,0,1,1,1,1,1,1,1,OE,5
1,1,1,1,0,1,1,1,1,1,1,1,0,OE,5
1,1,1,0,1,1,1,1,1,1,1,0,0,OE,5
1,1,0,1,1,1,1,0,1,1,0,1,0,OE,5
1,0,1,0,1,1,0,1,1,0,1,1,0,OE,5
0,1,0,1,1,0,1,1,0,1,1,1,0,OE,5
1,0,1,1,0,1,1,0,1,1,1,1,0,OE,5
0,1,1,1,1,1,0,0,1,1,1,1,1,OE,5
1,1,1,0,1,0,0,1,1,1,1,1,1,OE,5
1,1,0,1,0,0,1,1,1,1,1,1,1,OE,5
1,0,1,0,0,1,1,0,1,1,1,1,1,OE,5
0,1,0,0,1,1,0,0,1,1,1,1,0,OE,5
1,0,0,0,1,0,0,0,1,1,1,1,0,OE,5
0,0,0,1,0,0,0,0,1,1,1,1,0,OE,5
0,0,1,1,0,0,0,0,1,1,1,1,0,OE,5
0,1,1,1,0,0,0,1,1,1,1,1,0,OE,5
1,1,1,0,0,0,1,1,1,1,1,1,0,OE,5
1,1,0,0,0,1,1,0,1,1,1,1,0,OE,5
1,0,0,0,1,1,0,0,1,1,1,1,1,OE,5
0,0,0,1,1,0,0,1,1,1,1,1,1,OE,5
0,0,1,0,0,0,1,1,1,1,1,1,1,OE,5
0,1,0,1,0,1,1,0,1,1,1,1,1,OE,5
1,0,1,1,1,1,0,1,1,1,1,1,1,OE,5
0,1,1,1,1,0,1,1,1,1,1,1,1,OE,5
1,1,1,1,0,1,1,1,1,1,1,1,1,OE,5
1,1,1,0,1,1,1,0,1,1,1,1,1,OE,5
1,1,0,0,1,1,0,1,1,1,1,1,0,OE,5
1,0,0,0,1,0,1,1,1,1,1,1,0,OE,5
0,0,0,1,0,1,1,1,1,1,1,1,0,OE,5
0,0,1,0,1,1,1,0,1,1,1,1,0,OE,5
0,1,0,1,1,1,0,0,1,1,1,1,0,OE,5
1,0,1,1,1,0,0,1,1,1,1,1,1,OE,5
0,1,1,0,0,0,1,0,1,1,1,0,1,OE,5
0,1,1,1,0,0,0,1,0,1,1,1,1,OE,6
1,1,1,1,0,0,1,1,1,1,1,1,1,OE,6
1,1,1,1,0,1,1,0,1,1,1,1,1,OE,6
1,1,1,1,1,1,0,1,1,1,1,1,1,OE,6
1,1,1,0,1,0,1,0,1,1,1,0,1,OE,6
1,1,0,1,0,1,0,0,1,1,0,1,0,OE,6
1,0,1,0,1,0,0,0,1,0,1,1,0,OE,6
0,1,0,0,0,0,0,0,0,1,1,1,0,OE,6
1,0,0,1,0,0,0,0,1,1,1,1,0,OE,6
0,0,1,1,0,0,0,0,1,1,1,1,1,OE,6
0,1,1,1,0,0,0,0,1,1,1,1,1,OE,6
1,1,1,1,0,0,0,0,1,1,1,1,1,OE,6
1,1,1,0,0,0,0,0,1,1,1,1,1,OE,6
1,1,0,1,0,0,0,1,1,1,1,1,1,OE,6
1,0,1,1,0,0,1,0,1,1,1,1,1,OE,6
0,1,1,0,0,1,0,0,1,1,1,0,1,OE,6
1,1,0,1,1,0,0,1,1,1,0,1,0,OE,6
1,0,1,0,0,0,1,0,1,0,1,1,0,OE,6
0,1,0,0,0,1,0,1,0,1,1,1,0,OE,6
1,0,0,0,1,0,1,0,1,1,1,0,0,OE,6
0,0,0,0,0,1,0,1,1,1,0,1,0,OE,6
0,0,0,1,1,0,1,0,1,0,1,1,0,OE,6
0,0,1,1,0,1,0,0,0,1,1,1,0,OE,6
0,1,1,0,1,0,0,1,1,1,1,1,0,OE,6
1,1,0,1,0,0,1,0,1,1,1,1,1,OE,6
1,0,1,0,0,1,0,1,1,1,1,1,1,OE,6
0,1,0,1,1,0,1,0,1,1,1,1,1,OE,6
1,0,1,0,0,1,0,0,1,1,1,1,0,OE,6
0,1,0,1,1,0,0,0,1,1,1,1,0,OE,6
1,0,1,0,0,0,0,1,1,1,1,1,0,OE,6
0,1,0,1,0,0,1,0,1,1,1,1,0,OE,6
1,0,1,1,0,1,0,1,1,1,1,1,0,OE,6
0,1,1,1,1,0,1,1,1,1,1,1,0,OE,6
1,1,1,1,0,1,1,1,1,1,1,1,1,OE,6
1,1,1,1,1,1,1,0,1,1,1,1,1,OE,6
1,1,1,0,1,1,0,0,1,1,1,1,1,OE,6
1,1,0,1,1,0,0,0,1,1,1,1,1,OE,6
1,0,1,0,0,0,0,0,1,1,1,1,1,OE,6
0,1,0,1,0,0,0,1,1,1,1,1,1,OE,6
1,0,1,1,0,0,1,1,1,1,1,1,1,OE,6
0,1,1,1,0,1,1,0,1,1,1,1,1,OE,6
1,1,1,1,1,1,0,0,1,1,1,1,0,OE,6
1,1,1,1,1,0,0,1,1,1,1,1,0,OE,6
1,1,1,0,0,0,1,0,1,1,1,1,0,OE,6
1,1,0,0,0,1,0,1,1,1,1,1,0,OE,6
1,0,0,0,1,0,1,0,1,1,1,0,0,OE,6
0,0,0,1,0,0,0,0,0,1,1,1,0,OE,7
0,0,1,1,0,0,0,0,1,1,1,1,0,OE,7
0,1,1,1,0,0,0,0,1,1,1,1,0,OE,7
1,1,1,0,0,0,0,0,1,1,1,1,0,OE,7
1,1,0,0,0,0,0,0,1,1,1,0,1,OE,7
1,0,0,0,0,0,0,0,1,1,0,1,0,OE,7
0,0,0,1,0,0,0,1,1,0,1,1,0,OE,7
0,0,1,0,0,0,1,0,0,1,1,1,0,OE,7
0,1,0,0,0,1,0,0,1,1,1,1,0,OE,7
1,0,0,0,1,0,0,1,1,1,1,1,0,OE,7
0,0,0,0,0,0,1,0,1,1,1,1,1,OE,7
0,0,0,0,0,1,0,1,1,1,1,1,1,OE,7
0,0,0,1,1,0,1,1,1,1,1,1,1,OE,7
0,0,1,1,0,1,1,1,1,1,1,1,1,OE,7
0,1,1,0,1,1,1,1,1,1,1,1,0,OE,7
1,1,0,0,1,1,1,0,1,1,1,0,0,OE,7
1,0,0,0,1,1,0,1,1,1,0,1,0,OE,7
0,0,0,1,1,0,1,1,1,0,1,1,0,OE,7
0,0,1,1,0,1,1,0,0,1,1,1,0,OE,7
0,1,1,1,1,1,0,0,1,1,1,1,1,OE,7
1,1,1,0,1,0,0,0,1,1,1,1,1,OE,7
1,1,0,1,0,0,0,1,1,1,1,1,1,OE,7
1,0,1,0,0,0,1,0,1,1,1,0,1,OE,7
0,1,0,0,0,1,0,1,1,1,0,1,1,OE,7
1,0,0,0,1,0,1,1,1,0,1,1,1,OE,7
0,0,0,1,0,1,1,1,0,1,1,1,1,OE,7
0,0,1,1,1,1,1,1,1,1,1,1,1,OE,7
0,1,1,1,1,1,1,1,1,1,1,1,1,OE,7
1,1,1,0,1,1,1,1,1,1,1,1,1,OE,7
1,1,0,1,1,1,1,0,1,1,1,1,0,OE,7
1,0,1,1,1,1,0,1,1,1,1,1,0,OE,7
0,1,1,1,1,0,1,0,1,1,1,1,0,OE,7
1,1,1,0,0,1,0,1,1,1,1,1,0,OE,7
1,1,0,0,1,0,1,0,1,1,1,0,0,OE,7
1,0,0,0,0,1,0,1,1,1,0,1,0,OE,7
0,0,0,0,1,0,1,0,1,0,1,1,0,OE,7
0,0,0,1,0,1,0,0,0,1,1,1,0,OE,7
0,0,1,1,1,0,0,0,1,1,1,1,0,OE,7
0,1,1,0,0,0,0,0,1,1,1,1,1,OE,7
1,1,0,0,0,0,0,1,1,1,1,1,1,OE,7
1,0,0,1,0,0,1,0,1,1,1,1,1,OE,7
0,0,1,1,0,1,0,1,1,1,1,1,1,OE,7
0,1,1,1,1,0,1,0,1,1,1,1,1,OE,7
1,1,1,1,0,1,0,0,1,1,1,1,0,OE,7
1,1,1,0,1,0,0,0,1,1,1,1,0,OE,7
1,1,0,0,0,0,0,0,1,1,1,1,0,OE,7
0,0,0,0,1,1,0,1,1,1,0,1,0,OE,8
0,0,0,0,1,0,1,0,1,0,1,0,0,OE,8
0,0,0,1,0,1,0,1,0,1,0,1,0,OE,8
0,0,1,0,1,0,1,1,1,0,1,1,0,OE,8
0,1,0,0,0,1,1,1,0,1,1,1,0,OE,8
1,0,0,0,1,1,1,0,1,1,1,0,1,OE,8
0,0,0,1,1,1,0,0,1,1,0,1,1,OE,8
0,0,1,0,1,0,0,0,1,0,1,1,1,OE,8
0,1,0,1,0,0,0,1,0,1,1,1,1,OE,8
1,0,1,0,0,0,1,1,1,1,1,1,1,OE,8
0,1,0,0,0,1,1,1,1,1,1,1,0,OE,8
1,0,0,1,1,1,1,0,1,1,1,1,0,OE,8
0,0,1,1,1,1,0,1,1,1,1,1,1,OE,8
0,1,1,1,1,0,1,0,1,1,1,1,1,OE,8
1,1,1,1,0,1,0,0,1,1,1,1,1,OE,8
1,1,1,0,1,0,0,0,1,1,1,0,1,OE,8
1,1,0,0,0,0,0,1,1,1,0,1,1,OE,8
1,0,0,0,0,0,1,1,1,0,1,1,1,OE,8
0,0,0,0,0,1,1,0,0,1,1,1,0,OE,8
0,0,0,0,1,1,0,0,1,1,1,1,0,OE,8
0,0,0,0,1,0,0,0,1,1,1,0,0,OE,8
0,0,0,0,0,0,0,1,1,1,0,1,0,OE,8
0,0,0,0,0,0,1,1,1,0,1,1,0,OE,8
0,0,0,0,0,1,1,0,0,1,1,1,0,OE,8
0,0,0,1,1,1,0,0,1,1,1,1,1,OE,8
0,0,1,0,1,0,0,0,1,1,1,1,1,OE,8
0,1,0,1,0,0,0,1,1,1,1,1,1,OE,8
1,0,1,1,0,0,1,1,1,1,1,1,1,OE,8
0,1,1,1,0,1,1,0,1,1,1,0,1,OE,8
1,1,1,0,1,1,0,0,1,1,0,1,1,OE,8
1,1,0,0,1,0,0,0,1,0,1,1,1,OE,8
1,0,0,1,0,0,0,1,0,1,1,1,1,OE,8
0,0,1,0,0,0,1,0,1,1,1,1,1,OE,8
0,1,0,1,0,1,0,1,1,1,1,1,0,OE,8
1,0,1,0,1,0,1,0,1,1,1,1,0,OE,8
0,1,0,0,0,1,0,1,1,1,1,1,0,OE,8
1,0,0,1,1,0,1,0,1,1,1,1,0,OE,8
0,0,1,0,0,1,0,1,1,1,1,1,0,OE,8
0,1,0,0,1,0,1,0,1,1,1,0,0,OE,8
1,0,0,0,0,1,0,0,1,1,0,1,1,OE,8
0,0,0,1,1,0,0,0,1,0,1,1,1,OE,8
0,0,1,1,0,0,0,0,0,1,1,1,1,OE,8
0,1,1,1,0,0,0,0,1,1,1,1,1,OE,8
1,1,1,0,0,0,0,0,1,1,1,1,1,OE,8
1,1,0,0,0,0,0,0,1,1,1,1,1,OE,8
1,0,0,1,0,0,0,0,1,1,1,1,1,OE,8
0,1,0,0,0,1,1,0,0,1,1,1,1,OE,9
1,0,0,1,1,1,0,1,1,1,1,1,1,OE,9
0,0,1,1,1,0,1,1,1,1,1,1,1,OE,9
0,1,1,1,0,1,1,1,1,1,1,1,1,OE,9
1,1,1,1,1,1,1,1,1,1,1,1,1,OE,9
1,1,1,0,1,1,1,1,1,1,1,0,1,OE,9
1,1,0,1,1,1,1,1,1,1,0,1,1,OE,9
1,0,1,1,1,1,1,1,1,0,1,1,1,OE,9
0,1,1,1,1,1,1,1,0,1,1,1,1,OE,9
1,1,1,1,1,1,1,0,1,1,1,1,0,OE,9
1,1,1,0,1,1,0,1,1,1,1,1,0,OE,9
1,1,0,0,1,0,1,0,1,1,1,1,0,OE,9
1,0,0,0,0,1,0,1,1,1,1,1,0,OE,9
0,0,0,0,1,0,1,0,1,1,1,1,0,OE,9
0,0,0,0,0,1,0,1,1,1,1,1,0,OE,9
0,0,0,0,1,0,1,0,1,1,1,1,0,OE,9
0,0,0,1,0,1,0,0,1,1,1,1,1,OE,9
0,0,1,0,1,0,0,0,1,1,1,1,1,OE,9
0,1,0,1,0,0,0,0,1,1,1,1,1,OE,9
1,0,1,1,0,0,0,0,1,1,1,1,1,OE,9
0,1,1,1,0,0,0,0,1,1,1,1,1,OE,9
1,1,1,0,0,0,0,0,1,1,1,0,0,OE,9
1,1,0,0,0,0,0,0,1,1,0,1,0,OE,9
1,0,0,1,0,0,0,0,1,0,1,1,0,OE,9
0,0,1,0,0,0,0,0,0,1,1,1,0,OE,9
0,1,0,0,0,0,0,0,1,1,1,1,0,OE,9
1,0,0,0,0,0,0,0,1,1,1,1,0,OE,9
0,0,0,0,0,0,0,0,1,1,1,1,0,OE,9
0,0,0,1,0,0,0,1,1,1,1,1,0,OE,9
0,0,1,0,0,0,1,1,1,1,1,1,0,OE,9
0,1,0,0,0,1,1,0,1,1,1,0,1,OE,9
1,0,0,1,1,1,0,0,1,1,0,1,1,OE,9
0,0,1,1,1,0,0,0,1,0,1,1,1,OE,9
0,1,1,1,0,0,0,0,0,1,1,1,0,OE,9
1,1,1,1,0,0,0,0,1,1,1,0,1,OE,9
1,1,1,1,0,0,0,1,1,1,0,1,0,OE,9
1,1,1,1,0,0,1,0,1,0,1,1,0,OE,9
1,1,1,0,0,1,0,0,0,1,1,0,0,OE,9
1,1,0,1,1,0,0,1,1,1,0,1,0,OE,9
1,0,1,1,0,0,1,1,1,0,1,1,1,OE,9
0,1,1,1,0,1,1,1,0,1,1,1,1,OE,9
1,1,1,1,1,1,1,0,1,1,1,1,1,OE,9
1,1,1,1,1,1,0,1,1,1,1,1,1,OE,9
1,1,1,1,1,0,1,1,1,1,1,1,1,OE,9
1,1,1,1,0,1,1,0,1,1,1,1,1,OE,9
1,1,1,1,1,1,0,1,1,1,1,1,1,OE,9
0,1,0,0,0,1,1,1,1,1,1,1,0,OE,10
1,0,0,0,1,1,1,1,1,1,1,1,0,OE,10
0,0,0,0,1,1,1,0,1,1,1,0,0,OE,10
0,0,0,0,1,1,0,1,1,1,0,1,1,OE,10
0,0,0,1,1,0,1,1,1,0,1,1,1,OE,10
0,0,1,0,0,1,1,0,0,1,1,1,1,OE,10
0,1,0,0,1,1,0,0,1,1,1,1,1,OE,10
1,0,0,1,1,0,0,1,1,1,1,1,1,OE,10
0,0,1,0,0,0,1,1,1,1,1,1,1,OE,10
0,1,0,1,0,1,1,0,1,1,1,1,1,OE,10
1,0,1,1,1,1,0,0,1,1,1,1,0,OE,10
0,1,1,1,1,0,0,1,1,1,1,1,1,OE,10
1,1,1,0,0,0,1,1,1,1,1,1,1,OE,10
1,1,0,0,0,1,1,0,1,1,1,0,1,OE,10
1,0,0,0,1,1,0,0,1,1,0,0,0,OE,10
0,0,0,0,1,0,0,1,1,0,0,1,0,OE,10
0,0,0,1,0,0,1,0,0,0,1,1,0,OE,10
0,0,1,0,0,1,0,0,0,1,1,1,0,OE,10
0,1,0,1,1,0,0,1,1,1,1,1,0,OE,10
1,0,1,0,0,0,1,0,1,1,1,1,0,OE,10
0,1,0,0,0,1,0,0,1,1,1,1,0,OE,10
1,0,0,1,1,0,0,1,1,1,1,1,0,OE,10
0,0,1,0,0,0,1,0,1,1,1,1,1,OE,10
0,1,0,0,0,1,0,1,1,1,1,1,1,OE,10
1,0,0,0,1,0,1,0,1,1,1,1,1,OE,10
0,0,0,0,0,1,0,0,1,1,1,1,0,OE,10
0,0,0,0,1,0,0,0,1,1,1,0,0,OE,10
0,0,0,1,0,0,0,1,1,1,0,1,0,OE,10
0,0,1,0,0,0,1,0,1,0,1,1,0,OE,10
0,1,0,0,0,1,0,0,0,1,1,1,1,OE,10
1,0,0,0,1,0,0,1,1,1,1,1,1,OE,10
0,0,0,1,0,0,1,1,1,1,1,1,1,OE,10
0,0,1,0,0,1,1,0,1,1,1,1,0,OE,10
0,1,0,1,1,1,0,1,1,1,1,1,0,OE,10
1,0,1,0,1,0,1,0,1,1,1,1,0,OE,10
0,1,0,0,0,1,0,1,1,1,1,1,0,OE,10
1,0,0,0,1,0,1,1,1,1,1,1,0,OE,10
0,0,0,0,0,1,1,0,1,1,1,0,1,OE,10
0,0,0,0,1,1,0,1,1,1,0,1,1,OE,10
0,0,0,0,1,0,1,0,1,0,1,1,1,OE,10
0,0,0,1,0,1,0,1,0,1,1,1,1,OE,10
0,0,1,1,1,0,1,0,1,1,1,1,1,OE,10
0,1,1,1,0,1,0,1,1,1,1,1,1,OE,10
1,1,1,1,1,0,1,1,1,1,1,1,0,OE,10
1,1,1,0,0,1,1,1,1,1,1,1,0,OE,10
1,1,0,0,1,1,1,0,1,1,1,1,0,OE,10
0,0,0,0,0,0,1,1,1,1,1,1,1,OE,11
0,0,0,0,0,1,1,1,1,1,1,1,1,OE,11
0,0,0,0,1,1,1,0,1,1,1,1,1,OE,11
0,0,0,0,1,1,0,0,1,1,1,1,1,OE,11
0,0,0,0,1,0,0,1,1,1,1,1,1,OE,11
0,0,0,0,0,0,1,0,1,1,1,1,0,OE,11
0,0,0,0,0,1,0,1,1,1,1,1,0,OE,11
0,0,0,1,1,0,1,1,1,1,1,1,0,OE,11
0,0,1,1,0,1,1,1,1,1,1,1,0,OE,11
0,1,1,0,1,1,1,0,1,1,1,1,0,OE,11
1,1,0,0,1,1,0,1,1,1,1,1,0,OE,11
1,0,0,0,1,0,1,1,1,1,1,1,0,OE,11
0,0,0,0,0,1,1,1,1,1,1,1,1,OE,11
0,0,0,0,1,1,1,0,1,1,1,1,1,OE,11
0,0,0,0,1,1,0,1,1,1,1,1,1,OE,11
0,0,0,0,1,0,1,1,1,1,1,1,1,OE,11
0,0,0,0,0,1,1,0,1,1,1,1,1,OE,11
0,0,0,0,1,1,0,0,1,1,1,1,1,OE,11
0,0,0,0,1,0,0,1,1,1,1,1,1,OE,11
0,0,0,0,0,0,1,0,1,1,1,1,1,OE,11
0,0,0,0,0,1,0,0,1,1,1,1,0,OE,11
0,0,0,0,1,0,0,0,1,1,1,1,0,OE,11
0,0,0,0,0,0,0,1,1,1,1,1,0,OE,11
0,0,0,0,0,0,1,0,1,1,1,1,0,OE,11
0,0,0,0,0,1,0,1,1,1,1,1,0,OE,11
0,0,0,0,1,0,1,0,1,1,1,1,0,OE,11
0,0,0,0,0,1,0,1,1,1,1,1,0,OE,11
0,0,0,0,1,0,1,1,1,1,1,1,0,OE,11
0,0,0,0,0,1,1,0,1,1,1,1,1,OE,11
0,0,0,0,1,1,0,1,1,1,1,1,1,OE,11
0,0,0,1,1,0,1,1,1,1,1,1,1,OE,11
0,0,1,0,0,1,1,0,1,1,1,1,1,OE,11
0,1,0,0,1,1,0,1,1,1,1,1,1,OE,11
1,0,0,0,1,0,1,0,1,1,1,1,1,OE,11
0,0,0,0,0,1,0,0,1,1,1,1,0,OE,11
0,0,0,0,1,0,0,0,1,1,1,1,0,OE,11
0,0,0,1,0,0,0,1,1,1,1,1,0,OE,11
0,0,1,0,0,0,1,1,1,1,1,1,0,OE,11
0,1,0,0,0,1,1,0,1,1,1,1,0,OE,11
1,0,0,0,1,1,0,0,1,1,1,1,1,OE,11
0,0,0,0,1,0,0,1,1,1,1,1,1,OE,11
0,0,0,0,0,0,1,0,1,1,1,1,1,OE,11
0,0,0,0,0,1,0,0,1,1,1,1,1,OE,11
0,0,0,0,1,0,0,0,1,1,1,1,1,OE,11
0,0,0,0,0,0,0,0,1,1,1,1,1,OE,11
0,0,0,0,0,0,0,0,1,1,1,1,0,OE,11
0,0,0,0,0,0,1,1,1,0,0,1,0,OS,0
0,0,0,0,0,1,1,0,0,0,1,1,0,OS,0
0,0,0,1,1,1,0,1,0,1,1,1,0,OS,0
0,0,1,1,1,0,1,0,1,1,1,1,1,OS,0
0,1,1,0,0,1,0,0,1,1,1,1,0,OS,0
1,1,0,0,1,0,0,1,1,1,1,1,0,OS,0
1,0,0,0,0,0,1,0,1,1,1,1,0,OS,0
0,0,0,0,0,1,0,0,1,1,1,1,0,OS,0
0,0,0,1,1,0,0,1,1,1,1,1,1,OS,0
0,0,1,1,0,0,1,1,1,1,1,1,1,OS,0
0,1,1,0,0,1,1,1,1,1,1,1,1,OS,0
1,1,0,0,1,1,1,1,1,1,1,1,1,OS,0
1,0,0,1,1,1,1,1,1,1,1,1,1,OS,0
0,0,1,1,1,1,1,1,1,1,1,1,1,OS,0
0,1,1,1,1,1,1,1,1,1,1,1,1,OS,0
1,1,1,0,1,1,1,1,1,1,1,1,1,OS,0
1,1,0,0,1,1,1,0,1,1,1,0,1,OS,0
1,0,0,0,1,1,0,1,1,1,0,1,1,OS,0
0,0,0,0,1,0,1,1,1,0,1,1,1,OS,0
0,0,0,1,0,1,1,1,0,1,1,1,1,OS,0
0,0,1,0,1,1,1,1,1,1,1,1,1,OS,0
0,1,0,0,1,1,1,0,1,1,1,1,1,OS,0
1,0,0,0,1,1,0,1,1,1,1,1,1,OS,0
0,0,0,0,1,0,1,0,1,1,1,1,0,OS,0
0,0,0,0,0,1,0,1,1,1,1,1,0,OS,0
0,0,0,1,1,0,1,1,1,1,1,1,0,OS,0
0,0,1,0,0,1,1,0,1,1,1,1,0,OS,0
0,1,0,0,1,1,0,1,1,1,1,0,0,OS,0
1,0,0,1,1,0,1,1,1,1,0,1,0,OS,0
0,0,1,0,0,1,1,0,1,0,1,1,0,OS,0
0,1,0,0,1,1,0,1,0,1,1,1,0,OS,0
1,0,0,0,1,0,1,1,1,1,1,1,0,OS,0
0,0,0,0,0,1,1,0,1,1,1,1,0,OS,0
0,0,0,0,1,1,0,0,1,1,1,0,1,OS,0
0,0,0,0,1,0,0,0,1,1,0,1,1,OS,0
0,0,0,1,0,0,0,1,1,0,1,1,1,OS,0
0,0,1,0,0,0,1,1,0,1,1,1,1,OS,0
0,1,0,0,0,1,1,0,1,1,1,0,1,OS,0
1,0,0,0,1,1,0,0,1,1,0,0,1,OS,0
0,0,0,0,1,0,0,0,1,0,0,0,1,OS,0
0,0,0,0,0,0,0,0,0,0,0,1,1,OS,0
0,0,0,0,0,0,0,0,0,0,1,1,0,OS,0
0,0,0,0,0,0,0,1,0,1,1,0,0,OS,0
0,0,0,0,0,0,1,1,1,1,0,1,0,OS,0
0,0,0,0,0,1,1,1,1,0,1,1,0,OS,0
0,0,0,0,1,1,1,0,0,1,1,1,0,OS,0
0,0,0,0,0,1,0,1,0,0,0,0,0,OS,1
0,0,0,0,1,0,1,0,0,0,0,1,0,OS,1
0,0,0,1,0,1,0,1,0,0,1,0,0,OS,1
0,0,1,1,1,0,1,1,0,1,0,1,0,OS,1
0,1,1,1,0,1,1,1,1,0,1,1,0,OS,1
1,1,1,1,1,1,1,0,0,1,1,1,0,OS,1
1,1,1,1,1,1,0,1,1,1,1,1,0,OS,1
1,1,1,0,1,0,1,1,1,1,1,1,0,OS,1
1,1,0,1,0,1,1,1,1,1,1,1,0,OS,1
1,0,1,0,1,1,1,0,1,1,1,1,1,OS,1
0,1,0,1,1,1,0,1,1,1,1,1,1,OS,1
1,0,1,1,1,0,1,1,1,1,1,1,1,OS,1
0,1,1,1,0,1,1,1,1,1,1,1,1,OS,1
1,1,1,0,1,1,1,1,1,1,1,1,1,OS,1
1,1,0,0,1,1,1,1,1,1,1,0,1,OS,1
1,0,0,0,1,1,1,1,1,1,0,1,1,OS,1
0,0,0,0,1,1,1,0,1,0,1,1,1,OS,1
0,0,0,1,1,1,0,1,0,1,1,1,1,OS,1
0,0,1,1,1,0,1,1,1,1,1,1,1,OS,1
0,1,1,1,0,1,1,1,1,1,1,1,1,OS,1
1,1,1,1,1,1,1,1,1,1,1,1,1,OS,1
1,1,1,1,1,1,1,1,1,1,1,1,1,OS,1
1,1,1,1,1,1,1,1,1,1,1,1,1,OS,1
1,1,1,0,1,1,1,1,1,1,1,1,1,OS,1
1,1,0,1,1,1,1,0,1,1,1,1,1,OS,1
1,0,1,0,1,1,0,0,1,1,1,0,1,OS,1
0,1,0,0,1,0,0,1,1,1,0,1,1,OS,1
1,0,0,1,0,0,1,1,1,0,1,1,1,OS,1
0,0,1,1,0,1,1,0,0,1,1,1,1,OS,1
0,1,1,0,1,1,0,1,1,1,1,0,1,OS,1
1,1,0,0,1,0,1,0,1,1,0,1,0,OS,1
1,0,0,0,0,1,0,1,1,0,1,1,0,OS,1
0,0,0,0,1,0,1,0,0,1,1,1,0,OS,1
0,0,0,0,0,1,0,0,1,1,1,0,0,OS,1
0,0,0,0,1,0,0,0,1,1,0,1,0,OS,1
0,0,0,0,0,0,0,0,1,0,1,0,0,OS,1
0,0,0,1,0,0,0,1,0,1,0,1,0,OS,1
0,0,1,0,0,0,1,1,1,0,1,0,0,OS,1
0,1,0,0,0,1,1,1,0,1,0,1,0,OS,1
1,0,0,1,1,1,1,1,1,0,1,1,0,OS,1
0,0,1,1,1,1,1,1,0,1,1,1,0,OS,1
0,1,1,1,1,1,1,1,1,1,1,1,0,OS,1
1,1,1,1,1,1,1,1,1,1,1,1,0,OS,1
1,1,1,0,1,1,1,1,1,1,1,1,0,OS,1
1,1,0,0,1,1,1,1,1,1,1,0,0,OS,1
1,0,0,0,1,1,1,1,1,1,0,1,0,OS,1
0,0,0,1,1,1,1,1,1,1,0,1,0,OS,2
0,0,1,1,1,1,1,0,1,0,1,1,0,OS,2
0,1,1,1,1,1,0,1,0,1,1,1,0,OS,2
1,1,1,1,1,0,1,1,1,1,1,1,0,OS,2
1,1,1,0,0,1,1,0,1,1,1,1,0,OS,2
1,1,0,1,1,1,0,1,1,1,1,1,0,OS,2
1,0,1,0,1,0,1,1,1,1,1,0,0,OS,2
0,1,0,0,0,1,1,1,1,1,0,1,0,OS,2
1,0,0,1,1,1,1,1,1,0,1,1,0,OS,2
0,0,1,1,1,1,1,1,0,1,1,1,0,OS,2
0,1,1,1,1,1,1,1,1,1,1,1,0,OS,2
1,1,1,0,1,1,1,1,1,1,1,1,0,OS,2
1,1,0,0,1,1,1,0,1,1,1,1,1,OS,2
1,0,0,0,1,1,0,0,1,1,1,0,1,OS,2
0,0,0,0,1,0,0,1,1,1,0,1,1,OS,2
0,0,0,0,0,0,1,1,1,0,1,0,1,OS,2
0,0,0,0,0,1,1,0,0,1,0,0,1,OS,2
0,0,0,0,1,1,0,1,1,0,0,0,1,OS,2
0,0,0,0,1,0,1,1,0,0,0,1,1,OS,2
0,0,0,0,0,1,1,0,0,0,1,1,1,OS,2
0,0,0,0,1,1,0,1,0,1,1,0,1,OS,2
0,0,0,0,1,0,1,0,1,1,0,1,1,OS,2
0,0,0,0,0,1,0,1,1,0,1,0,1,OS,2
0,0,0,0,1,0,1,1,0,1,0,1,1,OS,2
0,0,0,0,0,1,1,0,1,0,1,0,1,OS,2
0,0,0,0,1,1,0,1,0,1,0,1,1,OS,2
0,0,0,0,1,0,1,0,1,0,1,0,1,OS,2
0,0,0,0,0,1,0,1,0,1,0,0,1,OS,2
0,0,0,1,1,0,1,1,1,0,0,1,1,OS,2
0,0,1,0,0,1,1,0,0,0,1,1,0,OS,2
0,1,0,0,1,1,0,0,0,1,1,0,0,OS,2
1,0,0,0,1,0,0,1,1,1,0,0,0,OS,2
0,0,0,0,0,0,1,0,1,0,0,1,0,OS,2
0,0,0,1,0,1,0,0,0,0,1,1,0,OS,2
0,0,1,0,1,0,0,1,0,1,1,0,0,OS,2
0,1,0,0,0,0,1,1,1,1,0,1,0,OS,2
1,0,0,0,0,1,1,1,1,0,1,1,0,OS,2
0,0,0,0,1,1,1,1,0,1,1,1,0,OS,2
0,0,0,0,1,1,1,1,1,1,1,1,0,OS,2
0,0,0,0,1,1,1,0,1,1,1,0,0,OS,2
0,0,0,0,1,1,0,1,1,1,0,1,0,OS,2
0,0,0,0,1,0,1,0,1,0,1,0,0,OS,2
0,0,0,0,0,1,0,0,0,1,0,0,0,OS,2
