"","firstgabor","corrAns","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_2.keys","key_resp_2.rt","resp.keys","resp.corr","resp.rt","resp_mrating.keys","resp_mrating.rt","lumi","mean","luminance","expName","participant","frameRate","session","date","blocks.thisTrial","X"
"132",1,"left",2,0,2,0,3,1,31,8,1,0.258955491,1,1,0.328848417,3,0.681759609,0.09,0.9375,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"133",1,"left",2,0,2,0,3,2,32,6,2,2.223540092,1,1,0.74066682,1,0.458134815,0.09,0.939393939,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"134",2,"down",2,0,2,0,3,3,33,9,1,0.658916143,2,1,0.917115101,2,0.516421015,0.09,0.941176471,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"135",2,"down",2,0,2,0,3,4,34,7,1,0.505983546,1,0,0.458335018,1,1.140483096,0.09,0.914285714,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"136",2,"down",2,0,2,0,3,5,35,5,2,1.141230004,2,1,0.528938277,3,0.493435098,0.09,0.916666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"137",1,"left",2,0,2,0,3,6,36,0,2,0.376600126,1,1,0.599544617,1,0.340475935,0.09,0.918918919,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"138",2,"down",2,0,2,0,3,7,37,3,2,0.294213808,2,1,0.740738816,2,0.410904017,0.09,0.921052632,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"139",2,"down",2,0,2,0,3,8,38,1,2,0.306065013,2,1,0.834677961,2,0.446486893,0.09,0.923076923,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"140",1,"left",2,0,2,0,3,9,39,4,2,0.811902642,1,1,0.340670362,1,0.434632608,0.09,0.925,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"141",2,"down",2,0,2,0,4,0,40,9,2,0.423662293,2,1,0.634825264,2,0.646345365,0.09,0.926829268,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"142",1,"left",2,0,2,0,4,1,41,6,2,1.00001309,1,1,0.681898595,1,0.375827038,0.09,0.928571429,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"143",1,"left",2,0,2,0,4,2,42,0,2,0.658927693,1,1,0.317146979,1,0.375844748,0.09,0.930232558,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"144",1,"left",2,0,2,0,4,3,43,4,2,0.917700307,1,1,0.328943898,1,0.352333685,0.09,0.931818182,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"145",2,"down",2,0,2,0,4,4,44,5,2,1.047101437,2,1,0.705401573,2,0.893477371,0.09,0.933333333,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"146",1,"left",2,0,2,0,4,5,45,8,1,0.87056961,1,1,0.352491537,2,0.834608275,0.09,0.934782609,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"147",2,"down",2,0,2,0,4,6,46,7,2,0.611844737,2,1,1.317107708,3,1.316993747,0.09,0.936170213,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"148",2,"down",2,0,2,0,4,7,47,1,2,0.753128257,2,1,0.705261816,1,0.316962947,0.09,0.9375,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"149",2,"down",2,0,2,0,4,8,48,3,2,1.22337993,2,1,0.540901904,2,0.964092566,0.09,0.93877551,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"150",1,"left",2,0,2,0,4,9,49,2,1,0.694245301,1,1,0.705327652,1,0.552278783,0.09,0.94,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"151",2,"down",3,0,3,0,0,0,0,7,2,0.494227052,2,1,0.858174009,2,0.657802326,0.09,1,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"152",1,"left",3,0,3,0,0,1,1,4,1,0.553065732,1,1,0.68185432,1,0.375839743,0.09,1,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"153",2,"down",3,0,3,0,0,2,2,3,2,0.611885547,1,0,0.811274699,1,0.528741925,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"154",1,"left",3,0,3,0,0,3,3,6,1,0.235382057,1,1,0.564238944,1,0.493445493,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"155",2,"down",3,0,3,0,0,4,4,1,2,0.400058059,2,1,0.775971722,2,1.128722752,0.09,0.8,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"156",1,"left",3,0,3,0,0,5,5,2,2,0.576565245,1,1,0.352557372,1,0.493335382,0.09,0.833333333,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"157",1,"left",3,0,3,0,0,6,6,0,1,0.999884884,2,0,0.69374056,1,0.375785072,0.09,0.714285714,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"158",1,"left",3,0,3,0,0,7,7,8,1,0.812072044,1,1,0.305274984,1,0.328603939,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"159",2,"down",3,0,3,0,0,8,8,9,2,0.81179946,1,0,0.528999108,2,0.34046708,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"160",2,"down",3,0,3,0,0,9,9,5,2,0.588287089,2,1,0.435155444,1,0.563674528,0.09,0.7,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"161",1,"left",3,0,3,0,1,0,10,8,2,1.270619199,1,1,0.540712866,3,0.90522578,0.09,0.727272727,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"162",1,"left",3,0,3,0,1,1,11,6,2,0.470707904,1,1,0.4936507,1,0.469905555,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"163",2,"down",3,0,3,0,1,2,12,9,1,0.38834892,2,1,0.752457579,3,1.846256198,0.09,0.769230769,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"164",1,"left",3,0,3,0,1,3,13,0,1,0.317777616,1,1,0.43480201,2,0.364053988,0.09,0.785714286,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"165",2,"down",3,0,3,0,1,4,14,7,1,0.294198792,2,1,0.728939201,1,0.364018183,0.09,0.8,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"166",2,"down",3,0,3,0,1,5,15,1,2,0.753041631,1,0,0.340663432,3,0.317013382,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"167",1,"left",3,0,3,0,1,6,16,2,2,0.741213911,1,1,0.470082272,3,0.516408309,0.09,0.764705882,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"168",1,"left",3,0,3,0,1,7,17,4,1,0.353121404,1,1,1.564084943,1,0.434749649,0.09,0.777777778,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"169",2,"down",3,0,3,0,1,8,18,5,1,0.517734265,2,1,0.517182938,2,0.728731684,0.09,0.789473684,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"170",2,"down",3,0,3,0,1,9,19,3,1,0.235400152,1,0,0.434798545,2,0.399405091,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"171",2,"down",3,0,3,0,2,0,20,1,1,0.258933161,1,0,0.458420489,2,0.411083429,0.09,0.714285714,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"172",1,"left",3,0,3,0,2,1,21,4,1,0.070683725,1,1,0.423015485,2,0.363516522,0.09,0.727272727,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"173",1,"left",3,0,3,0,2,2,22,0,1,0.023671995,1,1,0.528929422,1,0.399350806,0.09,0.739130435,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"174",1,"left",3,0,3,0,2,3,23,8,1,0.635378515,2,0,0.905333196,1,0.446435687,0.09,0.708333333,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"175",1,"left",3,0,3,0,2,4,24,2,1,0.788387344,1,1,0.446507683,1,0.41113579,0.09,0.72,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"176",2,"down",3,0,3,0,2,5,25,9,1,0.341287139,1,0,0.375996824,2,0.434660713,0.09,0.692307692,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"177",2,"down",3,0,3,0,2,6,26,7,1,0.447151795,1,0,0.540659736,2,0.517006221,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"178",2,"down",3,0,3,0,2,7,27,3,1,0.600111343,2,1,0.75248222,3,0.5875756,0.09,0.678571429,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"179",1,"left",3,0,3,0,2,8,28,6,1,0.200107955,1,1,0.38788114,2,0.552277628,0.09,0.689655172,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"180",2,"down",3,0,3,0,2,9,29,5,1,0.600061678,2,1,0.670122466,2,0.658151525,0.09,0.7,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"181",2,"down",3,0,3,0,3,0,30,3,1,0.329506005,1,0,0.446583529,3,0.787550344,0.09,0.677419355,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"182",2,"down",3,0,3,0,3,1,31,5,1,0.25888465,1,0,0.375913664,2,0.493571004,0.09,0.65625,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"183",1,"left",3,0,3,0,3,2,32,6,1,0.294227668,1,1,0.375931759,2,0.59940255,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"184",2,"down",3,0,3,0,3,3,33,1,1,0.32951332,1,0,0.37600491,2,1.105182044,0.09,0.647058824,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"185",2,"down",3,0,3,0,3,4,34,9,2,0.353032853,2,1,0.764213303,3,0.611077808,0.09,0.657142857,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"186",1,"left",3,0,3,0,3,5,35,0,1,0.294242298,1,1,0.328958143,2,0.458171776,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"187",1,"left",3,0,3,0,3,6,36,8,2,0.364833622,1,1,0.42300971,2,1.140494646,0.09,0.675675676,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"188",2,"down",3,0,3,0,3,7,37,7,2,0.8236164,1,0,0.3760334,1,0.364010098,0.09,0.657894737,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"189",1,"left",3,0,3,0,3,8,38,4,2,0.364824382,1,1,0.258341409,1,0.246487894,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"190",1,"left",3,0,3,0,3,9,39,2,2,0.32950793,1,1,0.493767356,2,0.469850884,0.09,0.675,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"191",2,"down",3,0,3,0,4,0,40,1,1,0.376569711,2,1,0.646626803,2,0.669910714,0.09,0.682926829,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"192",2,"down",3,0,3,0,4,1,41,9,1,0.353046328,1,0,0.634810634,2,0.811135713,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"193",2,"down",3,0,3,0,4,2,42,7,1,0.76479004,2,1,0.952454653,2,0.575804476,0.09,0.674418605,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"194",1,"left",3,0,3,0,4,3,43,0,1,0.306053462,1,1,0.48177755,2,0.881738587,0.09,0.681818182,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"195",1,"left",3,0,3,0,4,4,44,6,1,0.258891195,1,1,0.387836094,3,0.716996365,0.09,0.688888889,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"196",2,"down",3,0,3,0,4,5,45,3,1,0.753083981,1,0,0.505419514,1,0.999226141,0.09,0.673913043,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"197",1,"left",3,0,3,0,4,6,46,4,1,1.423505596,2,0,0.728907631,2,0.52874077,0.09,0.659574468,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"198",2,"down",3,0,3,0,4,7,47,5,2,1.411823023,2,1,0.55247013,3,0.364032813,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"199",1,"left",3,0,3,0,4,8,48,2,1,0.294303899,1,1,0.481873416,1,0.293456889,0.09,0.673469388,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"200",1,"left",3,0,3,0,4,9,49,8,1,0.564794506,1,1,0.446653215,1,0.363980838,0.09,0.68,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"201",1,"left",4,0,4,0,0,0,0,0,1,0.341299074,1,1,0.352022601,2,0.516673577,0.09,1,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"202",1,"left",4,0,4,0,0,1,1,6,2,0.811823331,2,0,0.69369359,3,0.834582095,0.09,0.5,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"203",1,"left",4,0,4,0,0,2,2,2,2,0.470631673,1,1,0.399570258,3,0.364067849,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"204",2,"down",4,0,4,0,0,3,3,9,2,0.858902437,2,1,0.787759787,2,0.611117079,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"205",2,"down",4,0,4,0,0,4,4,7,1,0.353026693,1,0,0.528982168,1,0.293420699,0.09,0.6,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"206",2,"down",4,0,4,0,0,5,5,5,2,0.447149485,2,1,0.517181398,2,0.481656658,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"207",1,"left",4,0,4,0,0,6,6,8,1,0.294216118,1,1,0.328925033,1,0.458202191,0.09,0.714285714,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"208",2,"down",4,0,4,0,0,7,7,3,1,0.211807854,1,0,0.305303859,2,0.505375624,0.09,0.625,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"209",2,"down",4,0,4,0,0,8,8,1,2,0.353056723,2,1,0.658325932,3,0.540474549,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"210",1,"left",4,0,4,0,0,9,9,4,1,0.364789732,1,1,0.328946978,2,0.564039512,0.09,0.7,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"211",1,"left",4,0,4,0,1,0,10,0,1,0.494203951,1,1,0.352484992,1,0.4699121,0.09,0.727272727,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"212",2,"down",4,0,4,0,1,1,11,7,2,0.317762986,2,1,0.446625494,2,0.446377936,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"213",2,"down",4,0,4,0,1,2,12,1,2,0.070686035,2,1,0.552478985,1,0.775833121,0.09,0.769230769,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"214",2,"down",4,0,4,0,1,3,13,3,1,0.258932776,1,0,0.352494617,2,0.469947135,0.09,0.714285714,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"215",2,"down",4,0,4,0,1,4,14,5,2,0.917711087,2,1,1.6700266,1,0.669888383,0.09,0.733333333,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"216",1,"left",4,0,4,0,1,5,15,6,1,0.329483289,1,1,0.376038405,2,0.422815283,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"217",1,"left",4,0,4,0,1,6,16,2,2,0.529515784,1,1,0.505500365,2,0.575805631,0.09,0.764705882,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"218",2,"down",4,0,4,0,1,7,17,9,1,0.882406185,2,1,0.75248453,2,1.12856952,0.09,0.777777778,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"219",1,"left",4,0,4,0,1,8,18,4,1,0.353062113,1,1,0.528961763,1,0.446314796,0.09,0.789473684,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"220",1,"left",4,0,4,0,1,9,19,8,2,0.364785882,2,0,0.528915947,3,0.65818117,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"221",2,"down",4,0,4,0,2,0,20,9,2,0.623605081,2,1,0.62305337,2,0.493460893,0.09,0.761904762,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"222",1,"left",4,0,4,0,2,1,21,2,1,0.282469249,1,1,0.270119078,3,0.328778346,0.09,0.772727273,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"223",2,"down",4,0,4,0,2,2,22,5,1,0.458962575,2,1,0.30543091,3,0.269909636,0.09,0.782608696,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"224",1,"left",4,0,4,0,2,3,23,6,1,0.282526614,1,1,0.458302677,2,0.375783532,0.09,0.791666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"225",2,"down",4,0,4,0,2,4,24,7,2,0.353139114,2,1,1.011177832,2,0.658099164,0.09,0.8,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"226",2,"down",4,0,4,0,2,5,25,3,2,0.353035933,2,1,1.305217618,3,0.36418566,0.09,0.807692308,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"227",1,"left",4,0,4,0,2,6,26,4,1,0.964790579,1,1,0.505400649,2,0.434591412,0.09,0.814814815,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"228",1,"left",4,0,4,0,2,7,27,8,1,0.447172586,1,1,0.576006219,2,0.352265154,0.09,0.821428571,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"229",1,"left",4,0,4,0,2,8,28,0,1,0.317757981,1,1,0.376031475,2,0.787537254,0.09,0.827586207,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"230",2,"down",4,0,4,0,2,9,29,1,2,0.435368736,2,1,0.658473003,3,0.646200988,0.09,0.833333333,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"231",2,"down",4,0,4,0,3,0,30,7,1,0.305935266,1,0,0.317219745,2,0.505222392,0.09,0.806451613,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"232",1,"left",4,0,4,0,3,1,31,8,2,1.447125615,1,1,0.458299982,2,1.128758942,0.09,0.8125,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"233",1,"left",4,0,4,0,3,2,32,4,2,0.364833622,2,0,0.68183738,3,0.316974497,0.09,0.787878788,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"234",2,"down",4,0,4,0,3,3,33,1,2,0.564801051,1,0,0.764249494,1,0.305288459,0.09,0.764705882,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"235",1,"left",4,0,4,0,3,4,34,6,1,0.341322559,1,1,0.458311147,2,0.564025652,0.09,0.771428571,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"236",2,"down",4,0,4,0,3,5,35,5,1,0.776474538,2,1,0.68189513,3,0.422220066,0.09,0.777777778,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"237",2,"down",4,0,4,0,3,6,36,9,2,0.529592785,1,0,0.48181143,1,0.399273035,0.09,0.756756757,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"238",1,"left",4,0,4,0,3,7,37,2,1,0.517509807,1,1,0.445856641,1,0.376756053,0.09,0.763157895,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"239",2,"down",4,0,4,0,3,8,38,3,1,0.306955528,2,1,0.528984863,3,0.411053784,0.09,0.769230769,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"240",1,"left",4,0,4,0,3,9,39,0,2,0.317830747,1,1,0.328842257,2,0.328778346,0.09,0.775,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"241",2,"down",4,0,4,0,4,0,40,1,1,0.329506005,2,1,0.481861866,3,0.611098983,0.09,0.780487805,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"242",2,"down",4,0,4,0,4,1,41,7,2,1.176529132,2,1,0.552486301,3,0.269845725,0.09,0.785714286,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"243",2,"down",4,0,4,0,4,2,42,5,2,0.329664627,1,0,0.305446696,2,0.552143262,0.09,0.76744186,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"244",1,"left",4,0,4,0,4,3,43,2,2,0.400034188,1,1,0.364271131,3,0.328801447,0.09,0.772727273,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"245",1,"left",4,0,4,0,4,4,44,4,2,0.44715603,1,1,0.364283451,2,0.505161561,0.09,0.777777778,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"246",1,"left",4,0,4,0,4,5,45,8,2,0.517728105,2,0,0.717194257,3,0.375776987,0.09,0.760869565,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"247",2,"down",4,0,4,0,4,6,46,3,2,0.517710009,1,0,0.470149262,2,0.493490153,0.09,0.744680851,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"248",2,"down",4,0,4,0,4,7,47,9,1,0.435363346,2,1,0.658380602,3,0.434636458,0.09,0.75,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"249",1,"left",4,0,4,0,4,8,48,0,1,0.729482827,1,1,0.364283066,2,0.740475473,0.09,0.755102041,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"250",1,"left",4,0,4,0,4,9,49,6,1,0.482459778,1,1,0.3641949,1,0.481705939,0.09,0.76,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"251",2,"down",5,0,5,0,0,0,0,3,1,0.270663089,2,1,0.399321545,1,0.293322522,0.09,1,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"252",2,"down",5,0,5,0,0,1,1,7,1,0.294283108,2,1,0.72886374,1,0.269926576,0.09,1,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"253",1,"left",5,0,5,0,0,2,2,4,1,0.505989706,2,0,0.658329782,1,0.317014537,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"254",1,"left",5,0,5,0,0,3,3,8,2,0.223688319,2,0,0.481843771,1,0.881658121,0.09,0.5,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"255",1,"left",5,0,5,0,0,4,4,2,2,0.223647123,1,1,0.269601247,3,0.399854006,0.09,0.6,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"256",1,"left",5,0,5,0,0,5,5,0,2,0.117761292,1,1,0.258384914,2,0.516961946,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"257",2,"down",5,0,5,0,0,6,6,5,2,0.541269968,1,0,0.211332758,2,0.71693977,0.09,0.571428571,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"258",2,"down",5,0,5,0,0,7,7,1,1,1.282384163,2,1,0.599204658,2,0.434938686,0.09,0.625,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"259",2,"down",5,0,5,0,0,8,8,9,2,0.352970867,2,1,0.505394104,2,0.52871613,0.09,0.666666667,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"260",1,"left",5,0,5,0,0,9,9,6,2,0.447203386,2,0,0.458341563,2,0.552262613,0.09,0.6,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"261",2,"down",5,0,5,0,1,0,10,3,2,0.282453464,1,0,0.31721243,3,0.258149292,0.09,0.545454545,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"262",1,"left",5,0,5,0,1,1,11,0,1,0.38832813,1,1,0.540703626,1,0.458159456,0.09,0.583333333,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"263",1,"left",5,0,5,0,1,2,12,6,2,0.235398612,2,0,0.458363123,2,0.858140899,0.09,0.538461538,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
"264",2,"down",5,0,5,0,1,3,13,9,2,0.329508315,2,1,0.505416819,3,0.434655323,0.09,0.571428571,0.09,"metacognition_realexp","ah",85.36801247,1,"2013_Dec_04_1036",NA,NA
